Internal ID;Name;PE  Rubro Estado Finan. Codigo;PE Rubro Estado Finan. Catalogo;PE Rubro Estado Finan. Reporte;PE Rubro Estado Finan. Totalizador;PE Rubro Estado Finan. Sub Codigos
767;Impuestos y Contribuciones;2F2605;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
768;Incremento (disminucion) de Combinaciones de Negocios;4A0238;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
769;Incremento (disminucion) de Combinaciones de Negocios;4A0138;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
770;Incremento (disminucion) de Combinaciones de Negocios;4F0139;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
771;Incremento (disminucion) de Combinaciones de Negocios;4F0239;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
772;Incremento (disminucion) de Combinaciones de Negocios;4,00E+239;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
773;Incremento (disminucion) de Combinaciones de Negocios;4,00E+139;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
774;Incremento (disminucion) por cambios en la participacion de subsidiarias que no impliquen perdida de control;3313;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
775;Incremento (Disminucion) por Cambios en la Participacion de Subsidiarias que no impliquen Perdidas de Control;4D0235;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
776;Incremento (Disminucion) por Cambios en la Participacion de Subsidiarias que no impliquen Perdidas de Control;4G0235;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
777;Incremento (Disminucion) por Cambios en la Participacion de Subsidiarias que no impliquen Perdidas de Control;4G0135;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
778;Incremento (Disminucion) por Cambios en la Participacion de Subsidiarias que no impliquen Perdidas de Control;4D0135;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
779;Incremento (disminucion) por cambios en politicas contables;3211;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
780;Incremento (disminucion) por correcciones de errores;3212;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
781;Incremento (Disminucion) por otras Aportaciones de los Propietarios;4D0233;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
782;Incremento (Disminucion) por otras Aportaciones de los Propietarios;4D0133;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
783;Incremento (disminucion) por otras aportaciones de los propietarios;3219;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
784;Incremento (Disminucion) por otras Aportaciones de los Propietarios;4G0233;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
785;Incremento (Disminucion) por otras Aportaciones de los Propietarios;4G0133;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
786;Incremento (disminucion) por transacciones con acciones propias en cartera;4G0214;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
787;Incremento (disminucion) por transacciones con acciones propias en cartera;3312;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
788;Incremento (disminucion) por transacciones con acciones propias en cartera;4G0114;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
789;Incremento (disminucion) por transacciones con acciones propias en cartera;4D0114;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
790;Incremento (disminucion) por transacciones con acciones propias en cartera;4D0214;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
791;Incremento (disminucion) por transacciones de acciones en tesoreria;4,00E+240;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
792;Incremento (disminucion) por transacciones de acciones en tesoreria;4F0140;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
793;Incremento (disminucion) por transacciones de acciones en tesoreria;4F0240;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
794;Incremento (disminucion) por transacciones de acciones en tesoreria;4,00E+140;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
795;Incremento (Disminucion) por Transferencia y Otros Cambios;4F0141;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
796;Incremento (Disminucion) por Transferencia y Otros Cambios;4,00E+241;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
797;Incremento (Disminucion) por Transferencia y Otros Cambios;4A0212;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
798;Incremento (Disminucion) por Transferencia y Otros Cambios;4F0241;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
799;Incremento (Disminucion) por Transferencia y Otros Cambios;4,00E+141;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
800;Incremento (Disminucion) por Transferencia y Otros Cambios;4A0112;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
801;Incremento (Disminucion) por Transferencia y Otros Cambios de patrimonio;4D0212;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
802;Incremento (Disminucion) por Transferencia y Otros Cambios de patrimonio;4D0112;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
803;Incremento (Disminucion) por Transferencia y Otros Cambios de patrimonio;4G0112;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
804;Incremento (Disminucion) por Transferencia y Otros Cambios de patrimonio;4G0212;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
805;Incremento (disminucion) por transferencias y otros cambios;3311;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
806;Incrementos o disminuciones por fusiones o escisiones;4C0107;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
807;Incrementos o disminuciones por fusiones o escisiones;4C0207;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
808;Ingreso por Dividendos;3G0628;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
809;Ingreso por Dividendos;3D0628;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
810;Ingreso por Intereses;3G0627;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
811;Ingreso por Intereses;3D0627;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
812;Ingresos  extraordinarios;2T0501;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;9;F;
813;Ingresos (Egresos) Diversos, neto;2E1008;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
814;Ingresos (gastos) reconocidos directamente en Patrimonio;4C0117;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
815;Ingresos (gastos) reconocidos directamente en Patrimonio;4C0217;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
816;Ingresos Brutos por Comisiones y servicios en el Mercado de Valores;2011;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
817;Ingresos de actividades ordinarias;2G01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;T;
818;Ingresos de actividades ordinarias;2D01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;T;
819;Ingresos de Inversiones y Otros Ingresos Financieros;2E1201;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
820;Ingresos Diferidos;1494;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
821;Ingresos Diferidos;1438;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
822;Ingresos diferidos;1D0317;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
823;Ingresos Diferidos;1G0403;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
824;Ingresos diferidos;1G0317;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
825;Ingresos Diferidos;1D0403;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
826;Ingresos Diferidos (netos);1C0403;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
827;Ingresos Diversos;2F2405;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
828;Ingresos Financieros;2D0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;F;
829;Ingresos financieros;2080;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
830;Ingresos Financieros;2A0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
831;Ingresos Financieros;1C1206;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
832;Ingresos financieros;2T0301;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;9;F;
833;Ingresos Financieros;2G0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
834;Ingresos por creditos indirectos;2F2403;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
835;Ingresos por Fideicomisos y Comisiones de Confianza;2F2404;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
836;INGRESOS POR SERVICIOS FINANCIEROS;2F2402;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
837;Ingresos Tecnicos Diversos;2E1004;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
838;Inmuebles,  Maquinaria y Equipo (neto);1C0205;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
839;Inmuebles,  Muebles y Equipo (neto);1A0205;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
840;INMUEBLES, MOBILIARIO Y EQUIPO (NETO);1F1701;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
841;Inmuebles, Muebles y Equipo (neto);1,00E+203;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
842;Instrumento de Capital;1F0302;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
843;Instrumento de Deuda;1F0303;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
844;Instrumentos Derivados;1A0802;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
845;Instrumentos representativos de Capital;1F0304;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
846;Instrumentos representativos de deuda;1F0305;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
847;Intereses de cuentas por pagar;2F0416;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
848;Intereses de obligaciones emitidas por titulizacion;2T0202;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;9;F;
849;Intereses ganados;2T0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;9;F;
850;Intereses pagados;3G0311;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
851;Intereses pagados;3D0311;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
852;Intereses pagados;4554;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
853;Intereses pagados;4554;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
854;Intereses pagados;3G0311;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
855;Intereses pagados;3D0311;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
856;Intereses pagados (no incluidos en la Actividad de Financiacion);3D0107;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
857;Intereses pagados (no incluidos en la Actividad de Financiacion);3G0107;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
858;Intereses pagados (no incluidos en la Actividad de Financiacion);3D0107;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
859;Intereses pagados (no incluidos en la Actividad de Financiacion);3G0107;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
860;Intereses por Cuentas de Terceros;1C1204;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
861;Intereses recibidos;4541;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
862;Intereses recibidos;4541;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
863;Intereses Recibidos;3G0210;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
864;Intereses Recibidos;3D0210;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
865;Intereses Recibidos;3D0210;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
866;Intereses Recibidos;3G0210;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
867;Intereses recibidos (no incluidos en la Actividad de Inversion);3D0103;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
868;Intereses recibidos (no incluidos en la Actividad de Inversion);3G0103;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
869;Intereses recibidos (no incluidos en la Actividad de Inversion);3G0103;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
870;Intereses recibidos (no incluidos en la Actividad de Inversion);3D0103;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
871;Intereses y dividendos;2030;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
872;Intereses y Rendimientos;3C0311;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
873;Intereses y Rendimientos;3C0210;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
874;Intereses y Rendimientos (no incluidos en la Actividad de Financiacion);3C0107;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
875;Intereses y Rendimientos (no incluidos en la Actividad de Inversion);3C0103;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
876;Inventarios;1G0106;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
877;Inventarios;1D0106;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
878;Inversiones a valor razonable con cambios en resultados;2F2507;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
879;Inversiones a valor razonable con cambios en resultados;2F0226;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
880;Inversiones a valor razonable con cambios en resultados;3F0419;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
881;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS;1F0301;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
882;Inversiones a vencimiento;2F0228;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
883;INVERSIONES A VENCIMIENTO;1F0306;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
884;Inversiones al Metodo de Participacion;1C0214;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
885;Inversiones Contabilizadas utilizando el metodo de la Participacion (*);1106;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
886;Inversiones de Propiedad de la AFP;1A0217;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
887;Inversiones disponibles para la venta;2F0227;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
888;INVERSIONES DISPONIBLES PARA LA VENTA;1F0135;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
889;Inversiones disponibles para la venta;2F2509;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
890;Inversiones en Commodities;1F0307;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
891;Inversiones en comodities;2F2508;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
892;Inversiones en Inmuebles (neto);1,00E+207;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
893;Inversiones en Subsidiarias y Asociadas;1,00E+217;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
894;Inversiones en subsidiarias, negocios conjuntos y asociadas;1D0221;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
895;Inversiones en subsidiarias, negocios conjuntos y asociadas;1G0221;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
896;Inversiones en subsidiarias, negocios conjuntos y asociadas (**);1098;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
897;Inversiones en Valores;1T0202;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
898;Inversiones Financieras;1C0114;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
899;Inversiones Financieras;1C0217;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
900;Inversiones financieras (neto);1,00E+124;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
901;Inversiones Financieras (neto);1,00E+222;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
902;Inversiones Inmobiliarias;1C0211;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
903;Liquidacion de Operaciones;1C1104;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
904;Margen de Garantía de Operaciones de compra a plazo con Garantía de Efectivo;400;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
905;MARGEN FINANCIERO BRUTO;2F2301;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
906;MARGEN FINANCIERO NETO;2F2401;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
907;MARGEN FINANCIERO NETO DE INGRESOS Y GASTOS POR SERVICIOS FINANCIEROS;2F2505;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
908;MARGEN OPERACIONAL;2F2601;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
909;MARGEN OPERACIONAL NETO;2F2701;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
910;Menos: Cargas Aplicadas Sobre Polizas;1,00E+119;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
911;Menos: Provisiones de Inversiones Financieras y Deterioro de Valor;1,00E+118;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
912;Menos: Provisiones de Inversiones Financieras y Deterioro de Valor;1,00E+218;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
913;Nuevos Aportes de accionistas;4C0205;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
914;Nuevos Aportes de accionistas;4C0105;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
915;Obligaciones a la Vista;1F2201;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
916;OBLIGACIONES CON EL PUBLICO;1F2101;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
917;Obligaciones con el pœblico;2F0409;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
918;Obligaciones Financieras;1E0310;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
919;Obligaciones Financieras;1E0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
920;Obligaciones Financieras;1C0309;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
921;Obligaciones Financieras;1C0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
922;Obligaciones por Cuentas a Plazo;1F2203;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
923;Obligaciones por Cuentas de Ahorro;1F2202;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
924;Obligaciones por titulizacion;1T0501;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
925;Obtencion de Prestamos;3D0325;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
926;Obtencion de Prestamos;3D0325;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
927;Obtencion de Prestamos;3G0325;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
928;Obtencion de Prestamos;3G0325;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
929;Obtener el control de subsidiarias u otros negocios;3D0232;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
930;Obtener el control de subsidiarias u otros negocios;3G0232;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
931;Obtener el control de subsidiarias u otros negocios;3G0232;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
932;Obtener el control de subsidiarias u otros negocios;3D0232;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
933;Operaciones de compra con liquidación a plazo;190;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
934;Operaciones de compra con liquidacion a plazo;600;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
935;Operaciones de venta con liquidación a plazo;191;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
936;Operaciones de venta con liquidacion a plazo;505;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
937;Otras;1F1909;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
938;Otras  provisiones;2F2710;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
939;Otras Cuentas por Cobrar;1G0203;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
940;Otras Cuentas por Cobrar;1C1106;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
